lrc_pct,orc_pct,ARI_mean,ARI_std,NMI_mean,NMI_std,Runtime_mean,Runtime_std,Prep_time_mean,Community_time_mean,V_mean,E_mean
20,20,-0.012872586315056575,0.013258778837453576,0.04921445532880054,0.011121537822838272,0.7760281034085589,0.0009273924650401622,0.7742136660963297,0.001814437312229226,31.0,106.0
20,30,0.00039521050386259754,0.006040470264498176,0.05907381884949182,0.006297356331243984,0.5202072914301729,0.00019719625076731708,0.5187713329214603,0.00143595850871255,31.0,88.0
20,40,-0.008334290623288937,0.00951157318574229,0.05578275934154764,0.007558583514598274,0.5110583198838867,0.0006356475958027123,0.5093551670433953,0.0017031528404913843,29.0,69.0
20,50,0.009001256180718032,0.00486722886897032,0.06886530848208565,0.002897601557170355,0.5300887924774239,0.00014261710241131648,0.5291029589716345,0.000985833505789439,29.0,50.0
30,0,-0.006765564018166653,0.0029479755692930587,0.02545709652504043,0.002549685513252746,0.42002202151343226,0.00032076669239283675,0.41803933400660753,0.001982687506824732,60.0,137.0
30,10,-0.006647505697597634,0.005333783369081547,0.026025346383151144,0.004998130481398665,0.6456567225783753,0.001356523003646599,0.6426360420882702,0.0030206804901051023,60.0,123.0
30,20,0.0010758857314863066,0.0013663370791794102,0.07524177727652658,0.0004643095640987239,0.6879776253093345,0.0005443305314303191,0.686859792098403,0.00111783321093147,24.0,59.0
30,30,0.0,0.0,0.0,0.0,0.6966426667640917,0.0005599160318782183,0.6954711250727996,0.0011715416912920773,17.0,47.0
30,40,0.0,0.0,0.0,0.0,0.7629271799620861,0.0005234143765466562,0.7616547079524025,0.0012724720096836488,17.0,35.0
30,50,0.0,0.0,0.0,0.0,0.6915070203637393,0.0004231162823131579,0.6906114160083234,0.0008956043554159502,16.0,29.0
40,0,0.0,0.0,0.0,0.0,0.6745800415713651,0.00015650849219593042,0.6727303330553696,0.0018497085159954925,48.0,148.0
40,10,0.0,0.0,0.0,0.0,0.4710194724223887,0.00021611245260463755,0.4689657500712201,0.002053722351168593,48.0,133.0
40,20,0.0,0.0,0.0,0.0,0.5852573187633728,0.00010412829197006752,0.5843361659208313,0.0009211528425415357,23.0,67.0
40,30,0.0,0.0,0.0,0.0,0.44006249217394117,0.00010360506723614243,0.43934241600800306,0.0007200761659381291,18.0,40.0
40,40,0.0,0.0,0.0,0.0,0.6026950835172707,0.0004130861540431492,0.6017267500283197,0.0009683334889511267,18.0,29.0
40,50,0.0,0.0,0.0,0.0,0.7145116178823324,0.0006419581520166356,0.7133482499048114,0.001163367977521072,15.0,44.0
50,0,0.0,0.0,0.0,0.0,0.6327159445888052,0.0010536382644784077,0.6303646669257432,0.002351277663062016,48.0,138.0
50,10,0.0,0.0,0.0,0.0,0.6477847017231397,0.0008190002752528733,0.6455040420405567,0.002280659682583064,48.0,124.0
50,20,0.0,0.0,0.0,0.0,0.5789604166056961,9.902157428912622e-05,0.5778899999568239,0.0010704166488721967,32.0,58.0
50,30,0.0,0.0,0.0,0.0,0.4247430416289717,5.927150861034295e-05,0.42394512495957315,0.0007979166693985462,16.0,50.0
50,40,0.0,0.0,0.0,0.0,0.5675257641511658,9.747435108235006e-05,0.5667189169907942,0.0008068471603716413,16.0,48.0
50,50,0.0,0.0,0.0,0.0,0.3810420214237335,0.00010458906000032543,0.38029058394022286,0.0007514374835106233,16.0,47.0
