method,algorithm,seed,ARI,NMI,n_eval,V,E,components,runtime_sec,prep_time,community_time,removed_lrc,removed_orc,pct_lrc,pct_orc,alpha,iterations,cutoff_lrc,cutoff_orc,lrc_pct,orc_pct,status,error
LRC→ORC combo,louvain,4,0.42764661693042577,0.5782728825159653,81,81,304,1,0.6045303749851882,0.6009605000144802,0.0035698749707080424,176,17,15,5,0.5,5,-1.0961538461538463,-0.11940849559755096,15,5,ok,
LRC→ORC combo,louvain,42,0.5872423357220676,0.6654803080952859,81,81,304,1,0.6041621660115197,0.6009605000144802,0.0032016659970395267,176,17,15,5,0.5,5,-1.0961538461538463,-0.11940849559755096,15,5,ok,
LRC→ORC combo,louvain,0,-0.014902551954344784,0.10834393595878468,46,46,166,1,0.5934470419888385,0.5909676669980399,0.002479374990798533,176,33,15,10,0.5,5,-1.0961538461538463,-0.08331600145401907,15,10,ok,
LRC→ORC combo,louvain,1,-0.041455213719771025,0.0898653773834873,46,46,166,1,0.5930990839842707,0.5909676669980399,0.002131416986230761,176,33,15,10,0.5,5,-1.0961538461538463,-0.08331600145401907,15,10,ok,
LRC→ORC combo,louvain,2,-0.02025830852176712,0.07273937960913292,46,46,166,1,0.5934521669987589,0.5909676669980399,0.002484500000718981,176,33,15,10,0.5,5,-1.0961538461538463,-0.08331600145401907,15,10,ok,
LRC→ORC combo,louvain,3,-0.041455213719771025,0.0898653773834873,46,46,166,1,0.5928757499787025,0.5909676669980399,0.0019080829806625843,176,33,15,10,0.5,5,-1.0961538461538463,-0.08331600145401907,15,10,ok,
LRC→ORC combo,louvain,4,-0.02025830852176712,0.07273937960913292,46,46,166,1,0.5931376669905148,0.5909676669980399,0.0021699999924749136,176,33,15,10,0.5,5,-1.0961538461538463,-0.08331600145401907,15,10,ok,
LRC→ORC combo,louvain,42,-0.02025830852176712,0.07273937960913292,46,46,166,1,0.5930668750079349,0.5909676669980399,0.0020992080098949373,176,33,15,10,0.5,5,-1.0961538461538463,-0.08331600145401907,15,10,ok,
LRC→ORC combo,louvain,0,0.023215188709603273,0.06351065023421522,64,64,187,1,0.422101957956329,0.41914495796663687,0.0029569999896921217,235,0,20,0,0.5,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,1,0.023215188709603273,0.06351065023421522,64,64,187,1,0.4222352499491535,0.41914495796663687,0.0030902919825166464,235,0,20,0,0.5,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,2,0.020861312561554303,0.06182411446902269,64,64,187,1,0.4214674989343621,0.41914495796663687,0.0023225409677252173,235,0,20,0,0.5,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,3,0.023215188709603273,0.06351065023421522,64,64,187,1,0.42116987495683134,0.41914495796663687,0.0020249169901944697,235,0,20,0,0.5,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,4,0.023215188709603273,0.06351065023421522,64,64,187,1,0.4221977079869248,0.41914495796663687,0.003052750020287931,235,0,20,0,0.5,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,42,0.019473081328751432,0.06086405636002523,64,64,187,1,0.42166658298810944,0.41914495796663687,0.0025216250214725733,235,0,20,0,0.5,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,0,-0.008221035680989914,0.021317795331663576,64,64,183,1,0.41918862506281585,0.4160610420512967,0.003127583011519164,235,4,20,2,0.5,5,-1.0125000000000002,-0.20213618633614924,20,2,ok,
LRC→ORC combo,louvain,1,0.013960508112187147,0.04957007349897709,64,64,183,1,0.4188549170503393,0.4160610420512967,0.0027938749990426004,235,4,20,2,0.5,5,-1.0125000000000002,-0.20213618633614924,20,2,ok,
LRC→ORC combo,louvain,2,0.024281328495674017,0.06430171098636053,64,64,183,1,0.4186917090555653,0.4160610420512967,0.0026306670042686164,235,4,20,2,0.5,5,-1.0125000000000002,-0.20213618633614924,20,2,ok,
LRC→ORC combo,louvain,3,-0.0025118615685180016,0.025186408372472366,64,64,183,1,0.4186396670411341,0.4160610420512967,0.002578624989837408,235,4,20,2,0.5,5,-1.0125000000000002,-0.20213618633614924,20,2,ok,
LRC→ORC combo,louvain,4,0.020861312561554303,0.06182411446902269,64,64,183,1,0.41884250106522813,0.4160610420512967,0.0027814590139314532,235,4,20,2,0.5,5,-1.0125000000000002,-0.20213618633614924,20,2,ok,
LRC→ORC combo,louvain,42,0.016187812526485296,0.05442501741459971,64,64,183,1,0.419805042038206,0.4160610420512967,0.00374399998690933,235,4,20,2,0.5,5,-1.0125000000000002,-0.20213618633614924,20,2,ok,
LRC→ORC combo,louvain,0,0.021691973969631236,0.058638299202676124,64,64,176,1,0.41994616703595966,0.41670912504196167,0.003237041993997991,235,11,20,5,0.5,5,-1.0125000000000002,-0.18668460341617643,20,5,ok,
LRC→ORC combo,louvain,1,0.021691973969631236,0.058638299202676124,64,64,176,1,0.4197602500207722,0.41670912504196167,0.0030511249788105488,235,11,20,5,0.5,5,-1.0125000000000002,-0.18668460341617643,20,5,ok,
LRC→ORC combo,louvain,2,0.021691973969631236,0.058638299202676124,64,64,176,1,0.41921754204668105,0.41670912504196167,0.0025084170047193766,235,11,20,5,0.5,5,-1.0125000000000002,-0.18668460341617643,20,5,ok,
LRC→ORC combo,louvain,3,0.02051007668985197,0.05765856411484023,64,64,176,1,0.41932025004643947,0.41670912504196167,0.002611125004477799,235,11,20,5,0.5,5,-1.0125000000000002,-0.18668460341617643,20,5,ok,
LRC→ORC combo,louvain,4,0.017388904223019596,0.04770797263550233,64,64,176,1,0.41930916701676324,0.41670912504196167,0.00260004197480157,235,11,20,5,0.5,5,-1.0125000000000002,-0.18668460341617643,20,5,ok,
LRC→ORC combo,louvain,42,0.021691973969631236,0.058638299202676124,64,64,176,1,0.42018762504449114,0.41670912504196167,0.003478500002529472,235,11,20,5,0.5,5,-1.0125000000000002,-0.18668460341617643,20,5,ok,
LRC→ORC combo,louvain,0,0.019025976919306686,0.056581982073028475,64,64,168,1,0.4100009580142796,0.407101041986607,0.002899916027672589,235,19,20,10,0.5,5,-1.0125000000000002,-0.16439668302660276,20,10,ok,
LRC→ORC combo,louvain,1,0.0384090039884172,0.07647099768219047,64,64,168,1,0.40900541696464643,0.407101041986607,0.0019043749780394137,235,19,20,10,0.5,5,-1.0125000000000002,-0.16439668302660276,20,10,ok,
LRC→ORC combo,louvain,2,0.023866685496398813,0.06004358041377079,64,64,168,1,0.4099175419542007,0.407101041986607,0.0028164999675936997,235,19,20,10,0.5,5,-1.0125000000000002,-0.16439668302660276,20,10,ok,
LRC→ORC combo,louvain,3,0.023866685496398813,0.06004358041377079,64,64,168,1,0.4099984999629669,0.407101041986607,0.002897457976359874,235,19,20,10,0.5,5,-1.0125000000000002,-0.16439668302660276,20,10,ok,
LRC→ORC combo,louvain,4,0.023866685496398813,0.06004358041377079,64,64,168,1,0.4104959589894861,0.407101041986607,0.003394917002879083,235,19,20,10,0.5,5,-1.0125000000000002,-0.16439668302660276,20,10,ok,
LRC→ORC combo,louvain,42,0.023866685496398813,0.06004358041377079,64,64,168,1,0.4096979999449104,0.407101041986607,0.002596957958303392,235,19,20,10,0.5,5,-1.0125000000000002,-0.16439668302660276,20,10,ok,
LRC→ORC combo,louvain,0,0.5153181043761436,0.7433234872352598,298,298,1159,1,1.6474840840091929,1.636005834036041,0.011478249973151833,0,0,0,0,0.75,5,,,0,0,ok,
LRC→ORC combo,louvain,1,0.5153181043761436,0.7433234872352598,298,298,1159,1,1.6484657090040855,1.636005834036041,0.01245987496804446,0,0,0,0,0.75,5,,,0,0,ok,
LRC→ORC combo,louvain,2,0.5153181043761436,0.7433234872352598,298,298,1159,1,1.6487777920556255,1.636005834036041,0.012771958019584417,0,0,0,0,0.75,5,,,0,0,ok,
LRC→ORC combo,louvain,3,0.5153181043761436,0.7433234872352598,298,298,1159,1,1.6509206669870764,1.636005834036041,0.01491483295103535,0,0,0,0,0.75,5,,,0,0,ok,
LRC→ORC combo,louvain,4,0.5153181043761436,0.7433234872352598,298,298,1159,1,1.6500985010061413,1.636005834036041,0.014092666970100254,0,0,0,0,0.75,5,,,0,0,ok,
LRC→ORC combo,louvain,42,0.5153181043761436,0.7433234872352598,298,298,1159,1,1.6509041670360602,1.636005834036041,0.014898333000019193,0,0,0,0,0.75,5,,,0,0,ok,
LRC→ORC combo,louvain,0,-0.0027771256486712483,0.032804056380359214,152,152,528,1,1.6679288759478368,1.659659583994653,0.00826929195318371,0,24,0,2,0.75,5,,-0.1379950618608041,0,2,ok,
LRC→ORC combo,louvain,1,-0.0027771256486712483,0.032804056380359214,152,152,528,1,1.6662856669863686,1.659659583994653,0.006626082991715521,0,24,0,2,0.75,5,,-0.1379950618608041,0,2,ok,
LRC→ORC combo,louvain,2,-0.0027771256486712483,0.032804056380359214,152,152,528,1,1.6664636259665713,1.659659583994653,0.0068040419719181955,0,24,0,2,0.75,5,,-0.1379950618608041,0,2,ok,
LRC→ORC combo,louvain,3,-0.0027771256486712483,0.032804056380359214,152,152,528,1,1.6673275840003043,1.659659583994653,0.007668000005651265,0,24,0,2,0.75,5,,-0.1379950618608041,0,2,ok,
LRC→ORC combo,louvain,4,-0.0027771256486712483,0.032804056380359214,152,152,528,1,1.6663958340068348,1.659659583994653,0.006736250012181699,0,24,0,2,0.75,5,,-0.1379950618608041,0,2,ok,
LRC→ORC combo,louvain,42,-0.0012437791914990154,0.0349032036833329,152,152,528,1,1.667036291968543,1.659659583994653,0.0073767079738900065,0,24,0,2,0.75,5,,-0.1379950618608041,0,2,ok,
LRC→ORC combo,louvain,0,0.03400903319305676,0.08992089437430312,98,98,328,1,1.6495765420258977,1.645183457992971,0.0043930840329267085,0,58,0,5,0.75,5,,-0.11727274546014314,0,5,ok,
LRC→ORC combo,louvain,1,0.03112594714596175,0.08768547556687348,98,98,328,1,1.6498145830119029,1.645183457992971,0.004631125018931925,0,58,0,5,0.75,5,,-0.11727274546014314,0,5,ok,
LRC→ORC combo,louvain,2,0.03039244793947674,0.0870309120095301,98,98,328,1,1.6493059580097906,1.645183457992971,0.004122500016819686,0,58,0,5,0.75,5,,-0.11727274546014314,0,5,ok,
LRC→ORC combo,louvain,3,0.03112594714596175,0.08768547556687348,98,98,328,1,1.650068957998883,1.645183457992971,0.004885500005912036,0,58,0,5,0.75,5,,-0.11727274546014314,0,5,ok,
LRC→ORC combo,louvain,4,0.03039244793947674,0.0870309120095301,98,98,328,1,1.6494313750299625,1.645183457992971,0.004247917036991566,0,58,0,5,0.75,5,,-0.11727274546014314,0,5,ok,
LRC→ORC combo,louvain,42,0.03387488941507491,0.0901209238685603,98,98,328,1,1.6493447909597307,1.645183457992971,0.004161332966759801,0,58,0,5,0.75,5,,-0.11727274546014314,0,5,ok,
LRC→ORC combo,louvain,0,0.010310989398560197,0.03776705846962382,67,67,263,1,1.6989413340343162,1.694581791991368,0.004359542042948306,0,116,0,10,0.75,5,,-0.08670543567675755,0,10,ok,
LRC→ORC combo,louvain,1,-0.005689213586933702,0.023180155444702248,67,67,263,1,1.6976782089914195,1.694581791991368,0.003096417000051588,0,116,0,10,0.75,5,,-0.08670543567675755,0,10,ok,
LRC→ORC combo,louvain,2,-0.010769566165249619,0.01942857470511494,67,67,263,1,1.6974773340043612,1.694581791991368,0.0028955420129932463,0,116,0,10,0.75,5,,-0.08670543567675755,0,10,ok,
LRC→ORC combo,louvain,3,0.00661465052937683,0.03420859435130709,67,67,263,1,1.6979043749743141,1.694581791991368,0.0033225829829461873,0,116,0,10,0.75,5,,-0.08670543567675755,0,10,ok,
LRC→ORC combo,louvain,4,0.00661465052937683,0.03420859435130709,67,67,263,1,1.6987005419796333,1.694581791991368,0.0041187499882653356,0,116,0,10,0.75,5,,-0.08670543567675755,0,10,ok,
LRC→ORC combo,louvain,42,-0.003261877822288819,0.025481031856341412,67,67,263,1,1.6978987090406008,1.694581791991368,0.0033169170492328703,0,116,0,10,0.75,5,,-0.08670543567675755,0,10,ok,
LRC→ORC combo,louvain,0,0.709427159277351,0.8091283724394892,244,244,941,1,1.5025716660311446,1.4888058330398053,0.013765832991339266,24,0,2,0,0.75,5,-1.5351397849462365,,2,0,ok,
LRC→ORC combo,louvain,1,0.709427159277351,0.8091283724394891,244,244,941,1,1.5011244160705246,1.4888058330398053,0.01231858303071931,24,0,2,0,0.75,5,-1.5351397849462365,,2,0,ok,
LRC→ORC combo,louvain,2,0.709427159277351,0.8091283724394892,244,244,941,1,1.4994616660405882,1.4888058330398053,0.010655833000782877,24,0,2,0,0.75,5,-1.5351397849462365,,2,0,ok,
LRC→ORC combo,louvain,3,0.709427159277351,0.8091283724394892,244,244,941,1,1.5010669160401449,1.4888058330398053,0.012261083000339568,24,0,2,0,0.75,5,-1.5351397849462365,,2,0,ok,
LRC→ORC combo,louvain,4,0.709427159277351,0.8091283724394892,244,244,941,1,1.5000745830475353,1.4888058330398053,0.011268750007729977,24,0,2,0,0.75,5,-1.5351397849462365,,2,0,ok,
LRC→ORC combo,louvain,42,0.709427159277351,0.8091283724394892,244,244,941,1,1.5037867079954594,1.4888058330398053,0.014980874955654144,24,0,2,0,0.75,5,-1.5351397849462365,,2,0,ok,
LRC→ORC combo,louvain,0,0.029851446992159355,0.08676278810723058,98,98,328,1,1.449192584026605,1.4445100840530358,0.004682499973569065,24,19,2,2,0.75,5,-1.5351397849462365,-0.11872278139651561,2,2,ok,
LRC→ORC combo,louvain,1,0.032510148979235244,0.08873064342003319,98,98,328,1,1.4505782090709545,1.4445100840530358,0.006068125017918646,24,19,2,2,0.75,5,-1.5351397849462365,-0.11872278139651561,2,2,ok,
LRC→ORC combo,louvain,2,0.043439634929007036,0.10073078262198103,98,98,328,1,1.4480804590275511,1.4445100840530358,0.003570374974515289,24,19,2,2,0.75,5,-1.5351397849462365,-0.11872278139651561,2,2,ok,
LRC→ORC combo,louvain,3,0.029124531221846422,0.08611584317247811,98,98,328,1,1.4490412510349415,1.4445100840530358,0.004531166981905699,24,19,2,2,0.75,5,-1.5351397849462365,-0.11872278139651561,2,2,ok,
LRC→ORC combo,louvain,4,0.04264174073562749,0.09996684209258412,98,98,328,1,1.4490820840583183,1.4445100840530358,0.004572000005282462,24,19,2,2,0.75,5,-1.5351397849462365,-0.11872278139651561,2,2,ok,
LRC→ORC combo,louvain,42,0.04646589406572338,0.10361673209710259,98,98,328,1,1.4502087500295602,1.4445100840530358,0.005698665976524353,24,19,2,2,0.75,5,-1.5351397849462365,-0.11872278139651561,2,2,ok,
LRC→ORC combo,louvain,0,0.012696811082382124,0.03995284927866144,67,67,255,1,1.409860417013988,1.4061262920149602,0.0037341249990276992,24,48,2,5,0.75,5,-1.5351397849462365,-0.10500824781394846,2,5,ok,
LRC→ORC combo,louvain,1,0.011380435692170373,0.043308828031593284,67,67,255,1,1.4095213760156184,1.4061262920149602,0.003395084000658244,24,48,2,5,0.75,5,-1.5351397849462365,-0.10500824781394846,2,5,ok,
LRC→ORC combo,louvain,2,0.012696811082382124,0.03995284927866144,67,67,255,1,1.4099682080559433,1.4061262920149602,0.003841916040983051,24,48,2,5,0.75,5,-1.5351397849462365,-0.10500824781394846,2,5,ok,
LRC→ORC combo,louvain,3,-0.004132231404958678,0.024653783217274485,67,67,255,1,1.4095149170025252,1.4061262920149602,0.003388624987564981,24,48,2,5,0.75,5,-1.5351397849462365,-0.10500824781394846,2,5,ok,
LRC→ORC combo,louvain,4,0.012696811082382124,0.03995284927866144,67,67,255,1,1.4103263760334812,1.4061262920149602,0.004200084018521011,24,48,2,5,0.75,5,-1.5351397849462365,-0.10500824781394846,2,5,ok,
LRC→ORC combo,louvain,42,0.011380435692170373,0.043308828031593284,67,67,255,1,1.4094688760233112,1.4061262920149602,0.0033425840083509684,24,48,2,5,0.75,5,-1.5351397849462365,-0.10500824781394846,2,5,ok,
LRC→ORC combo,louvain,0,-0.03420623025003103,0.036959939040028394,46,46,196,1,1.3942417920334265,1.3915247920085676,0.002717000024858862,24,95,2,10,0.75,5,-1.5351397849462365,-0.0745631932603723,2,10,ok,
LRC→ORC combo,louvain,1,-0.008669587272308047,0.023357690450949965,46,46,196,1,1.3937799590057693,1.3915247920085676,0.0022551669972017407,24,95,2,10,0.75,5,-1.5351397849462365,-0.0745631932603723,2,10,ok,
LRC→ORC combo,louvain,2,-0.008669587272308047,0.023357690450949965,46,46,196,1,1.3944535839837044,1.3915247920085676,0.0029287919751368463,24,95,2,10,0.75,5,-1.5351397849462365,-0.0745631932603723,2,10,ok,
LRC→ORC combo,louvain,3,0.026517988833718156,0.08266057465811251,46,46,196,1,1.3936761260265484,1.3915247920085676,0.0021513340179808438,24,95,2,10,0.75,5,-1.5351397849462365,-0.0745631932603723,2,10,ok,
LRC→ORC combo,louvain,4,-0.03420623025003103,0.036959939040028394,46,46,196,1,1.3938183750142343,1.3915247920085676,0.002293583005666733,24,95,2,10,0.75,5,-1.5351397849462365,-0.0745631932603723,2,10,ok,
LRC→ORC combo,louvain,42,0.011081074011788835,0.07412782993354991,46,46,196,1,1.3935461260261945,1.3915247920085676,0.002021334017626941,24,95,2,10,0.75,5,-1.5351397849462365,-0.0745631932603723,2,10,ok,
LRC→ORC combo,louvain,0,0.7002531456205149,0.7962805101694291,244,244,919,1,1.356615083932411,1.3431190839619376,0.013495999970473349,58,0,5,0,0.75,5,-1.371648745519713,,5,0,ok,
LRC→ORC combo,louvain,1,0.7002531456205149,0.7962805101694292,244,244,919,1,1.3566225429531187,1.3431190839619376,0.013503458991181105,58,0,5,0,0.75,5,-1.371648745519713,,5,0,ok,
LRC→ORC combo,louvain,2,0.7002531456205149,0.7962805101694292,244,244,919,1,1.354284208966419,1.3431190839619376,0.011165125004481524,58,0,5,0,0.75,5,-1.371648745519713,,5,0,ok,
LRC→ORC combo,louvain,3,0.7002531456205149,0.7962805101694291,244,244,919,1,1.3561562089598738,1.3431190839619376,0.01303712499793619,58,0,5,0,0.75,5,-1.371648745519713,,5,0,ok,
LRC→ORC combo,louvain,4,0.7031462365157999,0.7976526138754525,244,244,919,1,1.3535311669111252,1.3431190839619376,0.010412082949187607,58,0,5,0,0.75,5,-1.371648745519713,,5,0,ok,
LRC→ORC combo,louvain,42,0.7002531456205149,0.7962805101694292,244,244,919,1,1.3561274179373868,1.3431190839619376,0.013008333975449204,58,0,5,0,0.75,5,-1.371648745519713,,5,0,ok,
LRC→ORC combo,louvain,0,0.256157565632474,0.4979548943564305,128,128,450,1,1.3577880000229925,1.3524172499892302,0.005370750033762306,58,19,5,2,0.75,5,-1.371648745519713,-0.1529069731309454,5,2,ok,
LRC→ORC combo,louvain,1,0.256157565632474,0.49795489435643037,128,128,450,1,1.3577022909885272,1.3524172499892302,0.005285040999297053,58,19,5,2,0.75,5,-1.371648745519713,-0.1529069731309454,5,2,ok,
LRC→ORC combo,louvain,2,0.256157565632474,0.49795489435643037,128,128,450,1,1.3580194999813102,1.3524172499892302,0.005602249992080033,58,19,5,2,0.75,5,-1.371648745519713,-0.1529069731309454,5,2,ok,
LRC→ORC combo,louvain,3,0.3673603820766406,0.5559164217895911,128,128,450,1,1.3575652499566786,1.3524172499892302,0.005147999967448413,58,19,5,2,0.75,5,-1.371648745519713,-0.1529069731309454,5,2,ok,
LRC→ORC combo,louvain,4,0.256157565632474,0.4979548943564305,128,128,450,1,1.3576096250326373,1.3524172499892302,0.0051923750434070826,58,19,5,2,0.75,5,-1.371648745519713,-0.1529069731309454,5,2,ok,
LRC→ORC combo,louvain,42,0.27428635424483755,0.5056617303303411,128,128,450,1,1.359766417008359,1.3524172499892302,0.0073491670191287994,58,19,5,2,0.75,5,-1.371648745519713,-0.1529069731309454,5,2,ok,
LRC→ORC combo,louvain,0,0.10060152763322691,0.1920775482644713,53,53,176,1,1.439977667061612,1.4373702080338262,0.002607459027785808,58,46,5,5,0.75,5,-1.371648745519713,-0.09543161688344157,5,5,ok,
LRC→ORC combo,louvain,1,0.10060152763322691,0.1920775482644713,53,53,176,1,1.4396953750401735,1.4373702080338262,0.0023251670063473284,58,46,5,5,0.75,5,-1.371648745519713,-0.09543161688344157,5,5,ok,
LRC→ORC combo,louvain,2,0.10060152763322691,0.1920775482644713,53,53,176,1,1.439934708061628,1.4373702080338262,0.0025645000278018415,58,46,5,5,0.75,5,-1.371648745519713,-0.09543161688344157,5,5,ok,
LRC→ORC combo,louvain,3,0.10060152763322691,0.1920775482644713,53,53,176,1,1.4396438740077429,1.4373702080338262,0.00227366597391665,58,46,5,5,0.75,5,-1.371648745519713,-0.09543161688344157,5,5,ok,
LRC→ORC combo,louvain,4,0.10060152763322691,0.1920775482644713,53,53,176,1,1.4394319580751471,1.4373702080338262,0.00206175004132092,58,46,5,5,0.75,5,-1.371648745519713,-0.09543161688344157,5,5,ok,
LRC→ORC combo,louvain,42,0.10060152763322691,0.1920775482644713,53,53,176,1,1.440067875024397,1.4373702080338262,0.002697666990570724,58,46,5,5,0.75,5,-1.371648745519713,-0.09543161688344157,5,5,ok,
LRC→ORC combo,louvain,0,0.01811730353413704,0.0781679395301071,46,46,190,1,1.388690791965928,1.3847118339617737,0.003978958004154265,58,92,5,10,0.75,5,-1.371648745519713,-0.05888472503404699,5,10,ok,
LRC→ORC combo,louvain,1,0.03588652393888792,0.09191634028707726,46,46,190,1,1.3871101249242201,1.3847118339617737,0.002398290962446481,58,92,5,10,0.75,5,-1.371648745519713,-0.05888472503404699,5,10,ok,
LRC→ORC combo,louvain,2,0.01811730353413704,0.0781679395301071,46,46,190,1,1.3870937089668587,1.3847118339617737,0.0023818750050850213,58,92,5,10,0.75,5,-1.371648745519713,-0.05888472503404699,5,10,ok,
LRC→ORC combo,louvain,3,0.03588652393888792,0.09191634028707726,46,46,190,1,1.38671087595867,1.3847118339617737,0.001999041996896267,58,92,5,10,0.75,5,-1.371648745519713,-0.05888472503404699,5,10,ok,
LRC→ORC combo,louvain,4,0.011081074011788835,0.07412782993354991,46,46,190,1,1.3871520009706728,1.3847118339617737,0.0024401670088991523,58,92,5,10,0.75,5,-1.371648745519713,-0.05888472503404699,5,10,ok,
LRC→ORC combo,louvain,42,0.03588652393888792,0.09191634028707726,46,46,190,1,1.3873305839952081,1.3847118339617737,0.0026187500334344804,58,92,5,10,0.75,5,-1.371648745519713,-0.05888472503404699,5,10,ok,
LRC→ORC combo,louvain,0,0.6576294751935482,0.767744807485276,147,147,556,1,0.9563186249579303,0.9484064999851398,0.00791212497279048,116,0,10,0,0.75,5,-1.1903386372909015,,10,0,ok,
LRC→ORC combo,louvain,1,0.6576294751935482,0.767744807485276,147,147,556,1,0.9552716249600053,0.9484064999851398,0.006865124974865466,116,0,10,0,0.75,5,-1.1903386372909015,,10,0,ok,
LRC→ORC combo,louvain,2,0.6518506300300917,0.7664098232308241,147,147,556,1,0.9553336249664426,0.9484064999851398,0.006927124981302768,116,0,10,0,0.75,5,-1.1903386372909015,,10,0,ok,
LRC→ORC combo,louvain,3,0.6398031654402286,0.7521134328070723,147,147,556,1,0.9559525839868002,0.9484064999851398,0.007546084001660347,116,0,10,0,0.75,5,-1.1903386372909015,,10,0,ok,
LRC→ORC combo,louvain,4,0.6576294751935482,0.7677448074852761,147,147,556,1,0.9564729169942439,0.9484064999851398,0.008066417009104043,116,0,10,0,0.75,5,-1.1903386372909015,,10,0,ok,
LRC→ORC combo,louvain,42,0.6576294751935482,0.767744807485276,147,147,556,1,0.9558505829772912,0.9484064999851398,0.00744408299215138,116,0,10,0,0.75,5,-1.1903386372909015,,10,0,ok,
LRC→ORC combo,louvain,0,-0.0006591957811470006,0.02599604284441778,66,66,220,1,0.9507932499982417,0.9472470830078237,0.003546166990417987,116,12,10,2,0.75,5,-1.1903386372909015,-0.12864389034042972,10,2,ok,
LRC→ORC combo,louvain,1,-0.0006591957811470006,0.02599604284441778,66,66,220,1,0.9500854579964653,0.9472470830078237,0.00283837498864159,116,12,10,2,0.75,5,-1.1903386372909015,-0.12864389034042972,10,2,ok,
LRC→ORC combo,louvain,2,-0.005484460694698354,0.02387189467563419,66,66,220,1,0.9499044580152258,0.9472470830078237,0.002657375007402152,116,12,10,2,0.75,5,-1.1903386372909015,-0.12864389034042972,10,2,ok,
LRC→ORC combo,louvain,3,0.013452914798206279,0.036319688058252704,66,66,220,1,0.9500437490642071,0.9472470830078237,0.002796666056383401,116,12,10,2,0.75,5,-1.1903386372909015,-0.12864389034042972,10,2,ok,
LRC→ORC combo,louvain,4,-0.0006591957811470006,0.02599604284441778,66,66,220,1,0.9502928329748102,0.9472470830078237,0.0030457499669864774,116,12,10,2,0.75,5,-1.1903386372909015,-0.12864389034042972,10,2,ok,
LRC→ORC combo,louvain,42,-0.0061927493226680425,0.023581891692750604,66,66,220,1,0.9506362490355968,0.9472470830078237,0.0033891660277731717,116,12,10,2,0.75,5,-1.1903386372909015,-0.12864389034042972,10,2,ok,
LRC→ORC combo,louvain,0,0.011081074011788835,0.07412782993354991,46,46,188,1,0.9406407089554705,0.9378075419808738,0.002833166974596679,116,28,10,5,0.75,5,-1.1903386372909015,-0.06250221516194349,10,5,ok,
LRC→ORC combo,louvain,1,0.01811730353413704,0.0781679395301071,46,46,188,1,0.9399887500330806,0.9378075419808738,0.0021812080522067845,116,28,10,5,0.75,5,-1.1903386372909015,-0.06250221516194349,10,5,ok,
LRC→ORC combo,louvain,2,0.03588652393888792,0.09191634028707726,46,46,188,1,0.9401884169783443,0.9378075419808738,0.002380874997470528,116,28,10,5,0.75,5,-1.1903386372909015,-0.06250221516194349,10,5,ok,
LRC→ORC combo,louvain,3,0.039554948635982745,0.09032020732882455,46,46,188,1,0.9398221250157803,0.9378075419808738,0.0020145830349065363,116,28,10,5,0.75,5,-1.1903386372909015,-0.06250221516194349,10,5,ok,
LRC→ORC combo,louvain,4,0.03588652393888792,0.09191634028707726,46,46,188,1,0.940004666976165,0.9378075419808738,0.002197124995291233,116,28,10,5,0.75,5,-1.1903386372909015,-0.06250221516194349,10,5,ok,
LRC→ORC combo,louvain,42,0.014929372701455668,0.075769291810296,46,46,188,1,0.9401285839849152,0.9378075419808738,0.0023210420040413737,116,28,10,5,0.75,5,-1.1903386372909015,-0.06250221516194349,10,5,ok,
LRC→ORC combo,louvain,0,0.01811730353413704,0.0781679395301071,46,46,168,1,0.9401823750231415,0.9380448330193758,0.0021375420037657022,116,56,10,10,0.75,5,-1.1903386372909015,-0.01934311603140859,10,10,ok,
LRC→ORC combo,louvain,1,0.01811730353413704,0.0781679395301071,46,46,168,1,0.940053541038651,0.9380448330193758,0.0020087080192752182,116,56,10,10,0.75,5,-1.1903386372909015,-0.01934311603140859,10,10,ok,
LRC→ORC combo,louvain,2,0.01811730353413704,0.0781679395301071,46,46,168,1,0.9398287910153158,0.9380448330193758,0.0017839579959399998,116,56,10,10,0.75,5,-1.1903386372909015,-0.01934311603140859,10,10,ok,
LRC→ORC combo,louvain,3,0.01811730353413704,0.0781679395301071,46,46,168,1,0.9398477080394514,0.9380448330193758,0.0018028750200755894,116,56,10,10,0.75,5,-1.1903386372909015,-0.01934311603140859,10,10,ok,
LRC→ORC combo,louvain,4,0.01811730353413704,0.0781679395301071,46,46,168,1,0.9398382499930449,0.9380448330193758,0.001793416973669082,116,56,10,10,0.75,5,-1.1903386372909015,-0.01934311603140859,10,10,ok,
LRC→ORC combo,louvain,42,0.01811730353413704,0.0781679395301071,46,46,168,1,0.9398423740058206,0.9380448330193758,0.001797540986444801,116,56,10,10,0.75,5,-1.1903386372909015,-0.01934311603140859,10,10,ok,
LRC→ORC combo,louvain,0,0.5424312553528801,0.6405358985375202,81,81,321,1,0.6268617080058903,0.6226442909683101,0.004217417037580162,176,0,15,0,0.75,5,-1.0961538461538463,,15,0,ok,
