seed,lrc_pct,orc_pct,alpha,p_in,p_out,ARI,NMI,Runtime,Prep_time,Community_time,V,E,status
1,30,20,0.5,0.07487602151288678,0.0029061998931052915,0.0009149130832570906,0.07518604400495682,0.6877942500868812,0.686859792098403,0.0009344579884782434,24,59,ok
2,30,20,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.07487733604640913,0.6878162511857226,0.686859792098403,0.0009564590873196721,24,59,ok
3,30,20,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.07487733604640913,0.6877494581276551,0.686859792098403,0.0008896660292521119,24,59,ok
4,30,20,0.5,0.07487602151288678,0.0029061998931052915,0.0009149130832570906,0.07518604400495682,0.687776250182651,0.686859792098403,0.0009164580842480063,24,59,ok
42,30,20,0.5,0.07487602151288678,0.0029061998931052915,0.0037105751391465678,0.07613785955147073,0.6876473331358284,0.686859792098403,0.0007875410374253988,24,59,ok
0,30,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6974544171243906,0.6954711250727996,0.001983292051590979,17,47,ok
1,30,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6972670421237126,0.6954711250727996,0.0017959170509129763,17,47,ok
2,30,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6963310830760747,0.6954711250727996,0.0008599580032750964,17,47,ok
3,30,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6962720830924809,0.6954711250727996,0.0008009580196812749,17,47,ok
4,30,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6962585001019761,0.6954711250727996,0.0007873750291764736,17,47,ok
42,30,30,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6962728750659153,0.6954711250727996,0.0008017499931156635,17,47,ok
0,30,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.7633852908620611,0.7616547079524025,0.0017305829096585512,17,35,ok
1,30,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.7632491239346564,0.7616547079524025,0.0015944159822538495,17,35,ok
2,30,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.7628661239286885,0.7616547079524025,0.0012114159762859344,17,35,ok
3,30,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.7623236669460312,0.7616547079524025,0.0006689589936286211,17,35,ok
4,30,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.7622856240486726,0.7616547079524025,0.0006309160962700844,17,35,ok
42,30,40,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.7634532500524074,0.7616547079524025,0.0017985421000048518,17,35,ok
0,30,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6919192080385983,0.6906114160083234,0.001307792030274868,16,29,ok
1,30,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6917575830593705,0.6906114160083234,0.0011461670510470867,16,29,ok
2,30,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6919850410195068,0.6906114160083234,0.0013736250111833215,16,29,ok
3,30,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6911360410740599,0.6906114160083234,0.0005246250657364726,16,29,ok
4,30,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6911264579975978,0.6906114160083234,0.000515041989274323,16,29,ok
42,30,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6911177909933031,0.6906114160083234,0.0005063749849796295,16,29,ok
0,40,0,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6748519580578431,0.6727303330553696,0.0021216250024735928,48,148,ok
1,40,0,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6746785000432283,0.6727303330553696,0.0019481669878587127,48,148,ok
2,40,0,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6744728750782087,0.6727303330553696,0.0017425420228391886,48,148,ok
3,40,0,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6744655420770869,0.6727303330553696,0.00173520902171731,48,148,ok
4,40,0,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.6745456240605563,0.6727303330553696,0.0018152910051867366,48,148,ok
42,40,0,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.674465750111267,0.6727303330553696,0.0017354170558974147,48,148,ok
0,40,10,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,0.471273708040826,0.4689657500712201,0.0023079579696059227,48,133,ok
