seed,lrc_pct,orc_pct,alpha,p_in,p_out,ARI,NMI,Runtime,Prep_time,Community_time,V,E,status
0,20,10,0.5,0.02603755032951441,0.001020739906677268,0.5792586967244466,0.7162351570006513,7.828949959017336,7.715462959022261,0.11348699999507517,1575,3762,ok
1,20,10,0.5,0.02603755032951441,0.001020739906677268,0.5688446188574061,0.710059127220403,7.856539416941814,7.715462959022261,0.14107645791955292,1575,3762,ok
2,20,10,0.5,0.02603755032951441,0.001020739906677268,0.5640660565799349,0.7101124550980029,7.827427459065802,7.715462959022261,0.11196450004354119,1575,3762,ok
3,20,10,0.5,0.02603755032951441,0.001020739906677268,0.5625975584804525,0.7188874640676373,7.86925975093618,7.715462959022261,0.15379679191391915,1575,3762,ok
4,20,10,0.5,0.02603755032951441,0.001020739906677268,0.5446507104184758,0.6994493596846822,7.849659500992857,7.715462959022261,0.13419654197059572,1575,3762,ok
42,20,10,0.5,0.02603755032951441,0.001020739906677268,0.5703164872611066,0.7139918822861618,7.890795834013261,7.715462959022261,0.1753328749909997,1575,3762,ok
0,20,20,0.5,0.02603755032951441,0.001020739906677268,0.3729659944644611,0.6509804178122462,10.001858167001046,9.916970249963924,0.08488791703712195,1336,3029,ok
1,20,20,0.5,0.02603755032951441,0.001020739906677268,0.38977691178204005,0.661822393275757,10.03889291593805,9.916970249963924,0.12192266597412527,1336,3029,ok
2,20,20,0.5,0.02603755032951441,0.001020739906677268,0.38316929441753617,0.6581757818413897,9.993839540868066,9.916970249963924,0.07686929090414196,1336,3029,ok
3,20,20,0.5,0.02603755032951441,0.001020739906677268,0.387686935272501,0.6617398104394416,10.062547208042815,9.916970249963924,0.14557695807889104,1336,3029,ok
