lrc_pct,orc_pct,ARI_mean,ARI_std,NMI_mean,NMI_std,Runtime_mean,Runtime_std,Prep_time_mean,Community_time_mean,V_mean,E_mean
10,30,0.019458526195658552,0.014101846730252375,0.06506119835994063,0.021889616294241084,31.456470179662574,0.045241827918824265,31.383976040990092,0.07249413867248222,214.0,5848.0
20,0,0.616766726305111,0.010907959698724034,0.651683967371642,0.00296609586178934,15.613241340926228,0.006206599329040687,15.509103833930567,0.10413750699566056,651.0,11135.0
20,2,0.6208892295819529,0.008919806727729367,0.6650457926742138,0.011547566212957978,15.390484375258287,0.014203382981637617,15.292601416935213,0.09788295832307388,646.0,10908.0
20,5,0.21269824525778946,0.005934557740122638,0.4959545017744986,0.004775280952407014,15.138594700760828,0.009745377162869273,15.068760207970627,0.0698344927902023,387.0,7252.0
20,10,0.0341863059533186,0.011753671624537821,0.10394182254980146,0.02587364895891856,16.24114864532991,0.0070034105647274,16.184516708017327,0.056631937312583126,195.0,6492.0
20,20,0.015897896423526778,0.012043477589779122,0.07532627639252101,0.02826281026456322,16.637184999495123,0.009339171758372006,16.586117082973942,0.051067916521181665,186.0,5545.0
20,30,0.006260009312350567,0.012055308540913572,0.05822516843000656,0.02372228640852276,15.618806235802671,0.005152434565499265,15.579083582968451,0.03972265283421924,186.0,4472.0
30,0,0.008953592171812129,0.011224847128394383,0.09565722555189297,0.013071719694416763,4.457664722945386,0.00491042094931644,4.427066833944991,0.03059788900039469,208.0,2794.0
30,2,0.011339142209938613,0.008149448897806714,0.09682161239306693,0.008989334891609115,4.439021485780056,0.0039818781808872395,4.4114594999700785,0.027561985809976857,208.0,2738.0
30,5,0.016039719243610192,0.0031440857754381486,0.10127355007001215,0.003014578882844329,4.47423774956648,0.0016104611417743044,4.446192083065398,0.02804566650108124,208.0,2654.0
30,10,0.0,0.0,0.0,0.0,4.568697680932625,0.0032585152358080172,4.5420722919516265,0.02662538898099835,196.0,2503.0
30,20,0.0,0.0,0.0,0.0,4.3492188126741285,0.0020164506949052257,4.33187687501777,0.017341937656359125,80.0,1733.0
30,30,0.0,0.0,0.0,0.0,4.38000258328005,0.001129635111543504,4.366913624922745,0.013088958357305577,80.0,1470.0
